item_id,modifiers,participant_id,session_id,s3_bucket,s3_object_key,face_crop_s3_object_key,face_crop_s3_bucket,fps,video_length,num_frames,resolution,video_codec_original,audio_codec_original,self_face_swap,processing_mode,processing_config_face_swapper_model,demographics_gender,demographics_native_language,demographics_age_group,technical_info_recording_software,technical_info_device_type,technical_info_device_brand_model,is_speaking,gestures,head_direction,dataset_labels,created_at,teams_meeting_id,duration,r_fps,avg_fps,width,height,has_audio,audio_codec_ffprobe,video_codec_ffprobe,frame_count,bit_rate,profile,pix_fmt,chroma_subsampling,color_range,color_space,color_transfer,color_primaries,chroma_location,field_order,time_base,is_likely_vfr,type,vfrdet_vfr_ratio,vfrdet_vfr_frames,vfrdet_total_frames,vfrdet_min_delta,vfrdet_max_delta,vfrdet_is_vfr,dirname
00607--483c5d92-e799-48d7-bd01-dfc2fc77bb35,facefusion-v1,607,483c5d92-e799-48d7-bd01-dfc2fc77bb35,grl-mleng-dsfactory-training-video-data,facefusion/00607/00607_483c5d92-e799-48d7-bd01-dfc2fc77bb35.mov,/00607.jpg,grl-mleng-dsfactory-training-faces,29.99623127303029,84.658583,2539,1280x720,h264,aac,1.0,,inswapper_128,Male,Spanish,18–24,Windows Camera App (Windows default),Windows laptop,Honor Magicbook 15,False,"[{'category': 'facial', 'type': 'pose', 'description': 'wide eyes'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'head shake'}, {'category': 'affective', 'type': 'gesture', 'description': 'playing with hair'}, {'category': 'head', 'type': 'pose', 'description': 'head tilt right'}, {'category': 'gaze', 'type': 'pose', 'description': 'look down'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'facepalm'}, {'category': 'postural', 'type': 'pose', 'description': 'tilted head'}, {'category': 'iconic', 'type': 'gesture', 'description': 'fingers showing small size'}, {'category': 'deictic', 'type': 'gesture', 'description': 'point at screen'}, {'category': 'facial', 'type': 'pose', 'description': 'raised eyebrows'}]",variable,['v1.0.0_dataset'],2025-06-16T18:13:23.026958Z,,84.643967,955110/31841,955110/31841,1280,720,False,,h264,2539,24163685,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/955110,True,mov,,,,,,,facefusion/00607
00063--x3ef330e2-55da-4545-bc70-826af7f571e5,raw,63,x3ef330e2-55da-4545-bc70-826af7f571e5,grl-mleng-dsfactory-training-video-data,raw/00063/x3ef330e2-55da-4545-bc70-826af7f571e5.mov,,,30.090244407549505,37.985733,1143,1280x720,h264,aac,,,,,,,,,,False,[],variable,['v1.0.0_dataset'],2025-06-13T16:06:07.371859Z,,38.049637,30000/997,8572500/284893,1280,720,True,aac,h264,1143,10716882,Main,yuv420p,yuv420p,tv,bt709,bt709,bt709,left,progressive,1/30000,True,mov,0.009632,11.0,1131.0,996.0,998.0,True,raw/00063
00063--x3ef330e2-55da-4545-bc70-826af7f571e5,facefusion-v1,63,x3ef330e2-55da-4545-bc70-826af7f571e5,grl-mleng-dsfactory-training-video-data,facefusion/00063/00063_x3ef330e2-55da-4545-bc70-826af7f571e5.mov,,,30.090244407549505,37.985733,1143,1280x720,h264,aac,1.0,,inswapper_128,,,,,,,False,[],variable,['v1.0.0_dataset'],2025-06-13T16:06:07.371859Z,,37.985733,876589/29132,876589/29132,1280,720,False,,h264,1143,56709340,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/876589,True,mov,,,,,,,facefusion/00063
00303--e753d19c-9464-4fd5-97af-ec62f6f5a8ac,raw,303,e753d19c-9464-4fd5-97af-ec62f6f5a8ac,grl-mleng-dsfactory-training-video-data,raw/00303/e753d19c-9464-4fd5-97af-ec62f6f5a8ac.mov,,,16.636186381129214,43.074521,715,1280x720,h264,aac,,,,Male,English,35–44,Windows Camera App (Windows default),Windows laptop,Asus Swift 3,False,"[{'category': 'emblematic', 'type': 'gesture', 'description': 'head shake'}, {'category': 'gaze', 'type': 'pose', 'description': 'direct eye contact'}, {'category': 'facial', 'type': 'pose', 'description': 'smile'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic writing'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'thumbs up'}, {'category': 'postural', 'type': 'pose', 'description': 'lean forward'}, {'category': 'head', 'type': 'pose', 'description': 'head tilt left'}, {'category': 'gaze', 'type': 'pose', 'description': 'look away left'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture to left'}, {'category': 'affective', 'type': 'gesture', 'description': 'covering mouth'}]",variable,['v1.0.0_dataset'],2025-06-16T18:13:41.668673Z,,43.074542,199/12,3575000/214893,1280,720,True,aac,h264,715,4588740,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.913165,652.0,62.0,1426.0,1940.0,True,raw/00303
00303--e753d19c-9464-4fd5-97af-ec62f6f5a8ac,facefusion-v1,303,e753d19c-9464-4fd5-97af-ec62f6f5a8ac,grl-mleng-dsfactory-training-video-data,facefusion/00303/00303_e753d19c-9464-4fd5-97af-ec62f6f5a8ac.mov,/00303.jpg,grl-mleng-dsfactory-training-faces,16.636186381129214,43.074521,715,1280x720,h264,aac,1.0,,inswapper_128,Male,English,35–44,Windows Camera App (Windows default),Windows laptop,Asus Swift 3,False,"[{'category': 'emblematic', 'type': 'gesture', 'description': 'head shake'}, {'category': 'gaze', 'type': 'pose', 'description': 'direct eye contact'}, {'category': 'facial', 'type': 'pose', 'description': 'smile'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic writing'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'thumbs up'}, {'category': 'postural', 'type': 'pose', 'description': 'lean forward'}, {'category': 'head', 'type': 'pose', 'description': 'head tilt left'}, {'category': 'gaze', 'type': 'pose', 'description': 'look away left'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture to left'}, {'category': 'affective', 'type': 'gesture', 'description': 'covering mouth'}]",variable,['v1.0.0_dataset'],2025-06-16T18:13:41.668673Z,,42.9786,332757/20002,332757/20002,1280,720,False,,h264,715,24731214,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/332757,True,mov,,,,,,,facefusion/00303
00074--4db75f86-413e-4ded-b0fc-ae0017bc293f,raw,74,4db75f86-413e-4ded-b0fc-ae0017bc293f,grl-mleng-dsfactory-training-video-data,raw/00074/4db75f86-413e-4ded-b0fc-ae0017bc293f.mov,00074/4db75f86-413e-4ded-b0fc-ae0017bc293f_face_crop.png,grl-mleng-dsfactory-training-faces,30.09352682096545,34.231896,1029,1280x720,h264,aac,,,,Female,,25–34,Windows Camera App (Windows default),Windows laptop,Hp elite book 840 G3,True,"[{'type': 'speaking', 'description': 'Describe your favorite hobby and why you enjoy it'}]",forward,['v1.0.0_dataset'],2025-06-13T16:05:41.660801Z,,34.231896,60/1,1715000/56989,1280,720,True,aac,h264,1029,8261038,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.932879,959.0,69.0,942.0,1453.0,True,raw/00074
00074--4db75f86-413e-4ded-b0fc-ae0017bc293f,facefusion-v1,74,4db75f86-413e-4ded-b0fc-ae0017bc293f,grl-mleng-dsfactory-training-video-data,facefusion/00074/00074_4db75f86-413e-4ded-b0fc-ae0017bc293f.mov,00074/4db75f86-413e-4ded-b0fc-ae0017bc293f_face_crop.png,grl-mleng-dsfactory-training-faces,30.09352682096545,34.231896,1029,1280x720,h264,aac,1.0,,inswapper_128,Female,,25–34,Windows Camera App (Windows default),Windows laptop,Hp elite book 840 G3,True,"[{'type': 'speaking', 'description': 'Describe your favorite hobby and why you enjoy it'}]",forward,['v1.0.0_dataset'],2025-06-13T16:05:41.660801Z,,34.1934,922818/30665,922818/30665,1280,720,False,,h264,1029,28449697,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/922818,True,mov,,,,,,,facefusion/00074
00673--412318af-2a2c-4737-b6e7-8eac24d46f2e,raw,673,412318af-2a2c-4737-b6e7-8eac24d46f2e,grl-mleng-dsfactory-training-video-data,raw/00673/412318af-2a2c-4737-b6e7-8eac24d46f2e.mov,,,30.004311730722787,44.993533,1350,1280x720,h264,aac,,,,Female,English,25–34,Windows Camera App (Windows default),MacBook (any model),Macbook Pro 14.2,True,"[{'type': 'speaking', 'description': 'Describe your perfect weekend'}]",right,['v1.0.0_dataset'],2025-06-16T18:14:02.638673Z,,44.993533,30/1,20250000/674903,1280,720,True,aac,h264,1350,8163132,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.995552,1343.0,6.0,963.0,1050.0,True,raw/00673
00673--412318af-2a2c-4737-b6e7-8eac24d46f2e,facefusion-identity-swap-v1,673,412318af-2a2c-4737-b6e7-8eac24d46f2e,grl-mleng-dsfactory-training-video-data,facefusion-identity-swap/00673/00673_412318af-2a2c-4737-b6e7-8eac24d46f2e.mov,00008/ac26e2d8-74ba-4f3c-857c-1f3388c22fcd_face_crop.png,grl-mleng-dsfactory-training-faces,30.004311730722787,44.993533,1350,1280x720,h264,aac,0.0,,inswapper_128,Female,English,25–34,Windows Camera App (Windows default),MacBook (any model),Macbook Pro 14.2,True,"[{'type': 'speaking', 'description': 'Describe your perfect weekend'}]",right,['v1.0.0_dataset'],2025-06-16T18:14:02.638673Z,,44.993533,466237/15539,466237/15539,1280,720,False,,h264,1350,34256902,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/466237,True,mov,,,,,,,facefusion-identity-swap/00673
00281--56916040-687b-46f0-bdee-378ea788ff0d,raw,281,56916040-687b-46f0-bdee-378ea788ff0d,grl-mleng-dsfactory-training-video-data,raw/00281/56916040-687b-46f0-bdee-378ea788ff0d.mov,,,29.76853041070868,35.039,1043,1280x720,h264,aac,,,,Female,English,35–44,Windows Camera App (Windows default),Windows laptop,Lenovo Idea Pad 5 Chrome,True,"[{'type': 'speaking', 'description': 'Describe your perfect weekend'}]",right,['v1.0.0_dataset'],2025-06-16T18:15:16.796353Z,,35.039,30/1,1043000/35037,1280,720,True,aac,h264,1043,7528724,High,yuv420p,yuv420p,unknown,unknown,unknown,unknown,left,progressive,1/16000,True,mp4,0.81382,848.0,194.0,528.0,544.0,True,raw/00281
00281--56916040-687b-46f0-bdee-378ea788ff0d,facefusion-v1,281,56916040-687b-46f0-bdee-378ea788ff0d,grl-mleng-dsfactory-training-video-data,facefusion/00281/00281_56916040-687b-46f0-bdee-378ea788ff0d.mov,/00281.jpg,grl-mleng-dsfactory-training-faces,29.76853041070868,35.039,1043,1280x720,h264,aac,1.0,,inswapper_128,Female,English,35–44,Windows Camera App (Windows default),Windows laptop,Lenovo Idea Pad 5 Chrome,True,"[{'type': 'speaking', 'description': 'Describe your perfect weekend'}]",right,['v1.0.0_dataset'],2025-06-16T18:15:16.796353Z,,35.037,787973/26470,787973/26470,1280,720,False,,h264,1043,31906808,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/787973,True,mov,,,,,,,facefusion/00281
00598--520d3bef-0aab-4a37-80ad-8a753f752398,raw,598,520d3bef-0aab-4a37-80ad-8a753f752398,grl-mleng-dsfactory-training-video-data,raw/00598/520d3bef-0aab-4a37-80ad-8a753f752398.mov,,,29.999586098425794,60.400833,1812,1280x720,h264,aac,,,,Female,english,45–54,Windows Camera App (Windows default),Windows laptop,hp pavillion,False,"[{'category': 'emblematic', 'type': 'gesture', 'description': 'wave'}, {'category': 'postural', 'type': 'pose', 'description': 'lean back'}, {'category': 'facial', 'type': 'pose', 'description': 'wide eyes'}, {'category': 'affective', 'type': 'gesture', 'description': 'lip biting'}, {'category': 'head', 'type': 'pose', 'description': 'slow head nod'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture outward'}, {'category': 'gaze', 'type': 'pose', 'description': 'look down'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic writing'}, {'category': 'postural', 'type': 'pose', 'description': 'elbows on knees'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'raised fist'}]",variable,['v1.0.0_dataset'],2025-06-16T18:15:26.736094Z,,60.400833,60/1,2174400/72481,1280,720,True,aac,h264,1812,8175832,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.96466,1747.0,64.0,908.0,1449.0,True,raw/00598
00598--520d3bef-0aab-4a37-80ad-8a753f752398,facefusion-identity-swap-v1,598,520d3bef-0aab-4a37-80ad-8a753f752398,grl-mleng-dsfactory-training-video-data,facefusion-identity-swap/00598/00598_520d3bef-0aab-4a37-80ad-8a753f752398.mov,00476/03c0715a-e2cf-4010-b1f7-c3f8443c4124_face_crop.png,grl-mleng-dsfactory-training-faces,29.999586098425794,60.400833,1812,1280x720,h264,aac,0.0,,inswapper_128,Female,english,45–54,Windows Camera App (Windows default),Windows laptop,hp pavillion,False,"[{'category': 'emblematic', 'type': 'gesture', 'description': 'wave'}, {'category': 'postural', 'type': 'pose', 'description': 'lean back'}, {'category': 'facial', 'type': 'pose', 'description': 'wide eyes'}, {'category': 'affective', 'type': 'gesture', 'description': 'lip biting'}, {'category': 'head', 'type': 'pose', 'description': 'slow head nod'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture outward'}, {'category': 'gaze', 'type': 'pose', 'description': 'look down'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic writing'}, {'category': 'postural', 'type': 'pose', 'description': 'elbows on knees'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'raised fist'}]",variable,['v1.0.0_dataset'],2025-06-16T18:15:26.736094Z,,60.400833,72479/2416,72479/2416,1280,720,False,,h264,1812,39155276,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/72479,True,mov,,,,,,,facefusion-identity-swap/00598
00136--822795c4-9253-45a9-a18d-57e64c4929bc,raw,136,822795c4-9253-45a9-a18d-57e64c4929bc,grl-mleng-dsfactory-training-video-data,raw/00136/822795c4-9253-45a9-a18d-57e64c4929bc.mov,,,29.790811081796868,65.856333,1961,1280x720,h264,aac,,,,Female,English,35–44,Windows Camera App (Windows default),Windows laptop,Dell Latitude 5480,False,"[{'category': 'gaze', 'type': 'pose', 'description': 'look away right'}, {'category': 'deictic', 'type': 'gesture', 'description': 'point forward'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'nod'}, {'category': 'head', 'type': 'pose', 'description': 'head tilt right'}, {'category': 'iconic', 'type': 'gesture', 'description': 'fingers showing small size'}, {'category': 'facial', 'type': 'pose', 'description': 'wide eyes'}, {'category': 'facial', 'type': 'pose', 'description': 'pursed lips'}, {'category': 'beat', 'type': 'gesture', 'description': 'bouncing hand'}, {'category': 'affective', 'type': 'gesture', 'description': 'palms rubbing'}, {'category': 'postural', 'type': 'pose', 'description': 'sit upright'}]",variable,['v1.0.0_dataset'],2025-06-16T18:12:56.687716Z,,65.856354,60/1,5883000/197477,1280,720,True,aac,h264,1961,8086043,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.960714,1883.0,77.0,933.0,1453.0,True,raw/00136
00136--822795c4-9253-45a9-a18d-57e64c4929bc,facefusion-v1,136,822795c4-9253-45a9-a18d-57e64c4929bc,grl-mleng-dsfactory-training-video-data,facefusion/00136/00136_822795c4-9253-45a9-a18d-57e64c4929bc.mov,,,29.790811081796868,65.856333,1961,1280x720,h264,aac,1.0,,inswapper_128,Female,English,35–44,Windows Camera App (Windows default),Windows laptop,Dell Latitude 5480,False,"[{'category': 'gaze', 'type': 'pose', 'description': 'look away right'}, {'category': 'deictic', 'type': 'gesture', 'description': 'point forward'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'nod'}, {'category': 'head', 'type': 'pose', 'description': 'head tilt right'}, {'category': 'iconic', 'type': 'gesture', 'description': 'fingers showing small size'}, {'category': 'facial', 'type': 'pose', 'description': 'wide eyes'}, {'category': 'facial', 'type': 'pose', 'description': 'pursed lips'}, {'category': 'beat', 'type': 'gesture', 'description': 'bouncing hand'}, {'category': 'affective', 'type': 'gesture', 'description': 'palms rubbing'}, {'category': 'postural', 'type': 'pose', 'description': 'sit upright'}]",variable,['v1.0.0_dataset'],2025-06-16T18:12:56.687716Z,,65.825667,898044/30145,898044/30145,1280,720,False,,h264,1961,28986133,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/898044,True,mov,,,,,,,facefusion/00136
00014--baa1b30e-4db5-4fd1-88fa-1676c81436c2,raw,14,baa1b30e-4db5-4fd1-88fa-1676c81436c2,grl-mleng-dsfactory-training-video-data,raw/00014/baa1b30e-4db5-4fd1-88fa-1676c81436c2.mov,00014/baa1b30e-4db5-4fd1-88fa-1676c81436c2_face_crop.png,grl-mleng-dsfactory-training-faces,29.857261338338645,30.566438,912,1280x720,h264,aac,,,,Male,,35–44,Windows Camera App,Windows laptop,HP 14S-DQ2502SA,True,"[{'type': 'speaking', 'description': 'Describe your morning routine'}]",forward,['v1.0.0_dataset'],2025-06-13T16:04:42.430126Z,,30.566438,60/1,684000/22909,1280,720,True,aac,h264,912,8202595,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.86169,785.0,126.0,952.0,1439.0,True,raw/00014
00014--baa1b30e-4db5-4fd1-88fa-1676c81436c2,facefusion-v1,14,baa1b30e-4db5-4fd1-88fa-1676c81436c2,grl-mleng-dsfactory-training-video-data,facefusion/00014/00014_baa1b30e-4db5-4fd1-88fa-1676c81436c2.mov,00014/baa1b30e-4db5-4fd1-88fa-1676c81436c2_face_crop.png,grl-mleng-dsfactory-training-faces,29.857261338338645,30.566438,912,1280x720,h264,aac,1.0,,inswapper_128,Male,,35–44,Windows Camera App,Windows laptop,HP 14S-DQ2502SA,True,"[{'type': 'speaking', 'description': 'Describe your morning routine'}]",forward,['v1.0.0_dataset'],2025-06-13T16:04:42.430126Z,,30.545333,684000/22909,684000/22909,1280,720,False,,h264,912,25387724,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/684000,True,mov,,,,,,,facefusion/00014
00563--68115cf9-d50d-462a-8881-d0a2dfc1942c,raw,563,68115cf9-d50d-462a-8881-d0a2dfc1942c,grl-mleng-dsfactory-training-video-data,raw/00563/68115cf9-d50d-462a-8881-d0a2dfc1942c.mov,00563/68115cf9-d50d-462a-8881-d0a2dfc1942c_face_crop.png,grl-mleng-dsfactory-training-faces,23.90934437966863,33.043175,790,1280x720,h264,aac,,,,Male,English,25–34,Windows Camera App (Windows default),"Mac desktop (iMac, Mac Studio, etc.)",Apple Imac 2017,True,"[{'type': 'speaking', 'description': ""Talk about a challenge you've overcome""}]",forward,['v1.0.0_dataset'],2025-06-16T18:15:51.208499Z,,33.043174,60000/1001,23676300/990253,1280,720,True,aac,h264,790,6420211,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/29970,True,mp4,0.975919,770.0,19.0,957.0,1442.0,True,raw/00563
00563--68115cf9-d50d-462a-8881-d0a2dfc1942c,facefusion-v1,563,68115cf9-d50d-462a-8881-d0a2dfc1942c,grl-mleng-dsfactory-training-video-data,facefusion/00563/00563_68115cf9-d50d-462a-8881-d0a2dfc1942c.mov,/00563.jpg,grl-mleng-dsfactory-training-faces,23.90934437966863,33.043175,790,1280x720,h264,aac,1.0,,inswapper_128,Male,English,25–34,Windows Camera App (Windows default),"Mac desktop (iMac, Mac Studio, etc.)",Apple Imac 2017,True,"[{'type': 'speaking', 'description': ""Talk about a challenge you've overcome""}]",forward,['v1.0.0_dataset'],2025-06-16T18:15:51.208499Z,,33.041475,300134/12553,300134/12553,1280,720,False,,h264,790,28013545,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/300134,True,mov,,,,,,,facefusion/00563
00185--5a07246e-8813-49c1-8fd8-19c68b03a15b,raw,185,5a07246e-8813-49c1-8fd8-19c68b03a15b,grl-mleng-dsfactory-training-video-data,raw/00185/5a07246e-8813-49c1-8fd8-19c68b03a15b.mov,,,30.03003003003003,43.2567,1299,1280x720,h264,aac,,,,Male,english,25–34,QuickTime (Mac default),MacBook (any model),macbook pro 13in M1 2020,False,"[{'category': 'deictic', 'type': 'gesture', 'description': 'point to self'}, {'category': 'postural', 'type': 'pose', 'description': 'lean back'}, {'category': 'head', 'type': 'pose', 'description': 'head tilt right'}, {'category': 'beat', 'type': 'gesture', 'description': 'chin thrust'}, {'category': 'head', 'type': 'pose', 'description': 'chin tuck'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic typing'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'shrug'}, {'category': 'facial', 'type': 'pose', 'description': 'smile'}, {'category': 'affective', 'type': 'gesture', 'description': 'playing with hair'}, {'category': 'gaze', 'type': 'pose', 'description': 'look down'}]",variable,['v1.0.0_dataset'],2025-06-16T18:14:42.063699Z,,43.308662,10000/333,10000/333,1280,720,True,aac,h264,1299,10727570,Main,yuv420p,yuv420p,tv,bt709,bt709,bt709,topleft,progressive,1/100000,True,mov,,,,,,,raw/00185
00185--5a07246e-8813-49c1-8fd8-19c68b03a15b,facefusion-v1,185,5a07246e-8813-49c1-8fd8-19c68b03a15b,grl-mleng-dsfactory-training-video-data,facefusion/00185/00185_5a07246e-8813-49c1-8fd8-19c68b03a15b.mov,/00185.jpg,grl-mleng-dsfactory-training-faces,30.03003003003003,43.2567,1299,1280x720,h264,aac,1.0,,inswapper_128,Male,english,25–34,QuickTime (Mac default),MacBook (any model),macbook pro 13in M1 2020,False,"[{'category': 'deictic', 'type': 'gesture', 'description': 'point to self'}, {'category': 'postural', 'type': 'pose', 'description': 'lean back'}, {'category': 'head', 'type': 'pose', 'description': 'head tilt right'}, {'category': 'beat', 'type': 'gesture', 'description': 'chin thrust'}, {'category': 'head', 'type': 'pose', 'description': 'chin tuck'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic typing'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'shrug'}, {'category': 'facial', 'type': 'pose', 'description': 'smile'}, {'category': 'affective', 'type': 'gesture', 'description': 'playing with hair'}, {'category': 'gaze', 'type': 'pose', 'description': 'look down'}]",variable,['v1.0.0_dataset'],2025-06-16T18:14:42.063699Z,,43.2567,10000/333,10000/333,1280,720,False,,h264,1299,33194200,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/10000,True,mov,,,,,,,facefusion/00185
